time_step,SI,S2,S3,SY1_G,SY1_L,SY2_G,SY2_L,SY3_G,SY3L,BawY,BY_G,BY_L
6253,-30.996,-33.611,-33.5958,0.030996,0,0.033611,0,0.0335958,0,-33.6136,0.0336136,0
6254,-23.7637,-25.1992,-25.1984,0.0237637,0,0.0251992,0,0.0251984,0,-25.1993,0.0251993,0
6255,-12.0614,-12.1332,-12.1331,0.0120614,0,0.0121332,0,0.0121331,0,-12.1332,0.0121332,0
6256,0.24321,0.24321,0.24321,0,0.00024321,0,0.00024321,0,0.00024321,4.86419,0,0.00486419
6257,0.494461,0.494461,0.494461,0,0.000494461,0,0.000494461,0,0.000494461,9.88922,0,0.00988922
6258,0.532664,0.532664,0.532664,0,0.000532664,0,0.000532664,0,0.000532664,10.6533,0,0.0106533
6259,1.45525,0.577443,1.32938,0,0.00145525,0,0.000577443,0,0.00132938,11.5489,0,0.0115489
6260,5.01568,0.559494,5.01568,0,0.00501568,0,0.000559494,0,0.00501568,11.1899,0,0.0111899
6261,4.6727,0.521235,4.6727,0,0.0046727,0,0.000521235,0,0.0046727,10.4247,0,0.0104247
6262,4.28141,1.75792,4.01563,0,0.00428141,0,0.00175792,0,0.00401563,8.9588,0,0.0089588
6263,3.84141,6.97878,3.76088,0,0.00384141,0,0.00697878,0,0.00376088,6.97878,0,0.00697878
6264,3.48037,5.60431,3.39371,0,0.00348037,0,0.00560431,0,0.00339371,5.60431,0,0.00560431
6265,3.14303,4.89983,3.14303,0,0.00314303,0,0.00489983,0,0.00314303,4.89983,0,0.00489983
6266,3.27666,4.61055,3.62499,0,0.00327666,0,0.00461055,0,0.00362499,4.61055,0,0.00461055
6267,3.63604,4.51837,3.63604,0,0.00363604,0,0.00451837,0,0.00363604,4.51837,0,0.00451837
6268,3.93756,4.69149,3.77536,0,0.00393756,0,0.00469149,0,0.00377536,4.69149,0,0.00469149
6269,4.57695,5.19619,4.59668,0,0.00457695,0,0.00519619,0,0.00459668,5.19619,0,0.00519619
6270,3.6559,3.96043,3.73452,0,0.0036559,0,0.00396043,0,0.00373452,3.96043,0,0.00396043
6271,1.47782,0,0,0,0.00147782,0,0,0,0,-0.154745,0.000154745,0
6272,0.326921,0,0,0,0.000326921,0,0,0,0,-5.78918,0.00578918,0
6273,-1.4559,0,0,0.0014559,0,0,0,0,0,-17.7593,0.0177593,0
6274,-13.2233,0,-9.05625,0.0132233,0,0,0,0.00905625,0,-34.1533,0.0341533,0
6275,-25.2348,-26.3994,-20.8221,0.0252348,0,0.0263994,0,0.0208221,0,-37.5857,0.0375857,0
6276,-31.1571,-35.7291,-33.2899,0.0311571,0,0.0357291,0,0.0332899,0,-36.2884,0.0362884,0
6277,-28.5093,-30.9757,-30.8537,0.0285093,0,0.0309757,0,0.0308537,0,-31.0037,0.0310037,0
6278,-21.775,-23.4201,-23.414,0.021775,0,0.0234201,0,0.023414,0,-23.4215,0.0234215,0
6279,-11.2539,-11.6876,-11.6873,0.0112539,0,0.0116876,0,0.0116873,0,-11.6877,0.0116877,0
6280,-0.86331,0.0799155,0.0799155,0.00086331,0,0,7.99E-05,0,7.99E-05,1.59831,0,0.00159831
6281,0.4935,0.4935,0.4935,0,0.0004935,0,0.0004935,0,0.0004935,9.87001,0,0.00987001
6282,0.551437,0.551437,0.551437,0,0.000551437,0,0.000551437,0,0.000551437,11.0287,0,0.0110287
6283,1.03216,0.585087,0.728602,0,0.00103216,0,0.000585087,0,0.000728602,11.7017,0,0.0117017
6284,4.77475,0.562042,4.54911,0,0.00477475,0,0.000562042,0,0.00454911,11.2408,0,0.0112408
6285,4.56688,0.509431,4.56688,0,0.00456688,0,0.000509431,0,0.00456688,10.1886,0,0.0101886
6286,4.73482,0.438272,3.92896,0,0.00473482,0,0.000438272,0,0.00392896,8.76544,0,0.00876544
6287,3.70734,5.06675,3.30637,0,0.00370734,0,0.00506675,0,0.00330637,6.73521,0,0.00673521
6288,3.1655,5.52562,3.04153,0,0.0031655,0,0.00552562,0,0.00304153,5.52562,0,0.00552562
6289,3.09159,4.81964,3.08577,0,0.00309159,0,0.00481964,0,0.00308577,4.81964,0,0.00481964
6290,2.92141,4.55434,3.00217,0,0.00292141,0,0.00455434,0,0.00300217,4.55434,0,0.00455434
6291,3.55897,4.44193,3.57453,0,0.00355897,0,0.00444193,0,0.00357453,4.44193,0,0.00444193
6292,3.99832,4.56858,3.67645,0,0.00399832,0,0.00456858,0,0.00367645,4.56858,0,0.00456858
6293,4.3776,4.96851,4.06171,0,0.0043776,0,0.00496851,0,0.00406171,4.96851,0,0.00496851
6294,3.76316,4.09991,3.66199,0,0.00376316,0,0.00409991,0,0.00366199,4.09991,0,0.00409991
6295,1.69391,0.398007,0.375303,0,0.00169391,0,0.000398007,0,0.000375303,0.398007,0,0.000398007
6296,0.33335,0,0,0,0.00033335,0,0,0,0,-6.71362,0.00671362,0
6297,-3.20066,0,0,0.00320066,0,0,0,0,0,-22.5163,0.0225163,0
6298,-14.639,0,-11.0487,0.014639,0,0,0,0.0110487,0,-33.6559,0.0336559,0
6299,-25.7724,-30.7084,-22.3526,0.0257724,0,0.0307084,0,0.0223526,0,-37.1169,0.0371169,0
6300,-30.6388,-34.4459,-32.9627,0.0306388,0,0.0344459,0,0.0329627,0,-34.7663,0.0347663,0
6301,-26.522,-28.6809,-28.6067,0.026522,0,0.0286809,0,0.0286067,0,-28.6969,0.0286969,0
6302,-19.6762,-21.0845,-21.0807,0.0196762,0,0.0210845,0,0.0210807,0,-21.0853,0.0210853,0
6303,-9.64907,-9.94963,-9.94944,0.00964907,0,0.00994963,0,0.00994944,0,-9.94967,0.00994967,0
6304,-0.507822,0.0943408,0.0943408,0.000507822,0,0,9.43E-05,0,9.43E-05,1.88682,0,0.00188682
6305,0.491614,0.491614,0.491614,0,0.000491614,0,0.000491614,0,0.000491614,9.83228,0,0.00983228
6306,0.524195,0.524195,0.524195,0,0.000524195,0,0.000524195,0,0.000524195,10.4839,0,0.0104839
6307,0.740739,0.563653,0.563653,0,0.000740739,0,0.000563653,0,0.000563653,11.2731,0,0.0112731
6308,4.43185,0.545255,4.25431,0,0.00443185,0,0.000545255,0,0.00425431,10.9051,0,0.0109051
6309,4.58541,0.500775,4.48928,0,0.00458541,0,0.000500775,0,0.00448928,10.0155,0,0.0100155
6310,4.72998,0.429654,3.8517,0,0.00472998,0,0.000429654,0,0.0038517,8.59307,0,0.00859307
6311,3.92515,4.12867,3.38068,0,0.00392515,0,0.00412867,0,0.00338068,7.13092,0,0.00713092
6312,3.21686,5.77743,3.18013,0,0.00321686,0,0.00577743,0,0.00318013,5.77743,0,0.00577743
6313,3.17379,4.9478,3.09913,0,0.00317379,0,0.0049478,0,0.00309913,4.9478,0,0.0049478
6314,2.98746,4.54085,2.92022,0,0.00298746,0,0.00454085,0,0.00292022,4.54085,0,0.00454085
6315,3.46391,4.38197,3.49478,0,0.00346391,0,0.00438197,0,0.00349478,4.38197,0,0.00438197
6316,3.91962,4.47865,3.60408,0,0.00391962,0,0.00447865,0,0.00360408,4.47865,0,0.00447865
6317,2.79698,3.07928,2.47797,0,0.00279698,0,0.00307928,0,0.00247797,3.07928,0,0.00307928
6318,0.273924,0,0,0,0.000273924,0,0,0,0,-4.61455,0.00461455,0
6319,0,0,0,0,0,0,0,0,0,-14.1264,0.0141264,0
6320,-6.84225,0,-2.37283,0.00684225,0,0,0,0.00237283,0,-22.924,0.022924,0
6321,-17.0337,-3.23552,-12.2467,0.0170337,0,0.00323552,0,0.0122467,0,-29.8039,0.0298039,0
6322,-25.6436,-33.1659,-24.3952,0.0256436,0,0.0331659,0,0.0243952,0,-34.4943,0.0344943,0
6323,-30.8727,-35.0077,-34.5692,0.0308727,0,0.0350077,0,0.0345692,0,-35.0742,0.0350742,0
6324,-31.0781,-33.5909,-33.5689,0.0310781,0,0.0335909,0,0.0335689,0,-33.5942,0.0335942,0
6325,-26.7588,-28.7799,-28.7788,0.0267588,0,0.0287799,0,0.0287788,0,-28.7801,0.0287801,0
6326,-19.7469,-21.0206,-21.0205,0.0197469,0,0.0210206,0,0.0210205,0,-21.0206,0.0210206,0
6327,-10.3752,-10.4684,-10.4684,0.0103752,0,0.0104684,0,0.0104684,0,-10.4684,0.0104684,0
6328,-0.638805,0.0933698,0.0933698,0.000638805,0,0,9.34E-05,0,9.34E-05,1.8674,0,0.0018674
6329,0.502866,0.502866,0.502866,0,0.000502866,0,0.000502866,0,0.000502866,10.0573,0,0.0100573
6330,0.549714,0.549714,0.549714,0,0.000549714,0,0.000549714,0,0.000549714,10.9943,0,0.0109943
6331,1.00892,0.57823,0.781082,0,0.00100892,0,0.00057823,0,0.000781082,11.5646,0,0.0115646
6332,4.57088,0.536898,4.37777,0,0.00457088,0,0.000536898,0,0.00437777,10.738,0,0.010738
6333,4.453,0.496728,4.453,0,0.004453,0,0.000496728,0,0.004453,9.93457,0,0.00993457
6334,4.28141,0.429279,3.84834,0,0.00428141,0,0.000429279,0,0.00384834,8.58558,0,0.00858558
6335,3.91112,4.81754,3.44351,0,0.00391112,0,0.00481754,0,0.00344351,7.10543,0,0.00710543
6336,3.27623,5.75345,3.16693,0,0.00327623,0,0.00575345,0,0.00316693,5.75345,0,0.00575345
6337,3.21994,5.01974,3.20922,0,0.00321994,0,0.00501974,0,0.00320922,5.01974,0,0.00501974
6338,2.89833,4.51837,2.99707,0,0.00289833,0,0.00451837,0,0.00299707,4.51837,0,0.00451837
6339,3.27627,4.37598,3.52145,0,0.00327627,0,0.00437598,0,0.00352145,4.37598,0,0.00437598
6340,3.56548,4.43069,3.56548,0,0.00356548,0,0.00443069,0,0.00356548,4.43069,0,0.00443069
6341,2.73555,3.07263,2.47262,0,0.00273555,0,0.00307263,0,0.00247262,3.07263,0,0.00307263
6342,0.110615,0,0,0,0.000110615,0,0,0,0,-4.94998,0.00494998,0
6343,0,0,0,0,0,0,0,0,0,-15.0462,0.0150462,0
6344,-7.32733,0,-3.15411,0.00732733,0,0,0,0.00315411,0,-23.5953,0.0235953,0
6345,-17.6298,-5.38129,-12.6348,0.0176298,0,0.00538129,0,0.0126348,0,-30.1194,0.0301194,0
6346,-25.6872,-32.8693,-24.8841,0.0256872,0,0.0328693,0,0.0248841,0,-34.1062,0.0341062,0
6347,-30.3949,-34.2417,-33.8425,0.0303949,0,0.0342417,0,0.0338425,0,-34.3036,0.0343036,0
6348,-30.7596,-33.2196,-33.1997,0.0307596,0,0.0332196,0,0.0331997,0,-33.2227,0.0332227,0
6349,-26.5723,-28.5763,-28.5753,0.0265723,0,0.0285763,0,0.0285753,0,-28.5765,0.0285765,0
6350,-17.3791,-18.4605,-18.4604,0.0173791,0,0.0184605,0,0.0184604,0,-18.4605,0.0184605,0
6351,-7.76577,-7.57383,-7.57383,0.00776577,0,0.00757383,0,0.00757383,0,-7.57383,0.00757383,0
6352,0.0783237,0.205693,0.205693,0,7.83E-05,0,0.000205693,0,0.000205693,4.11386,0,0.00411386
6353,0.574417,0.574417,0.574417,0,0.000574417,0,0.000574417,0,0.000574417,11.4883,0,0.0114883
6354,0.597903,0.597903,0.597903,0,0.000597903,0,0.000597903,0,0.000597903,11.9581,0,0.0119581
6355,2.97739,0.633201,2.68685,0,0.00297739,0,0.000633201,0,0.00268685,12.664,0,0.012664
6356,5.15576,0.57512,5.15576,0,0.00515576,0,0.00057512,0,0.00515576,11.5024,0,0.0115024
6357,4.86004,0.500026,4.48257,0,0.00486004,0,0.000500026,0,0.00448257,10.0005,0,0.0100005
6358,4.50722,3.98671,3.83371,0,0.00450722,0,0.00398671,0,0.00383371,8.18837,0,0.00818837
6359,3.54118,6.32827,3.48334,0,0.00354118,0,0.00632827,0,0.00348334,6.32827,0,0.00632827
6360,3.34926,5.22134,3.30606,0,0.00334926,0,0.00522134,0,0.00330606,5.22134,0,0.00522134
6361,2.944,4.58957,3.02904,0,0.002944,0,0.00458957,0,0.00302904,4.58957,0,0.00458957
6362,3.22332,4.40446,3.54437,0,0.00322332,0,0.00440446,0,0.00354437,4.40446,0,0.00440446
6363,3.5311,4.38797,3.5311,0,0.0035311,0,0.00438797,0,0.0035311,4.38797,0,0.00438797
6364,3.87958,4.53336,3.66735,0,0.00387958,0,0.00453336,0,0.00366735,4.53336,0,0.00453336
6365,3.72605,4.15537,3.67178,0,0.00372605,0,0.00415537,0,0.00367178,4.15537,0,0.00415537
6366,0.718978,0,0,0,0.000718978,0,0,0,0,-3.1998,0.0031998,0
6367,0,0,0,0,0,0,0,0,0,-14.4407,0.0144407,0
6368,-6.92283,0,-2.70644,0.00692283,0,0,0,0.00270644,0,-24.7652,0.0247652,0
6369,-18.2301,-6.3103,-13.5495,0.0182301,0,0.0063103,0,0.0135495,0,-32.1749,0.0321749,0
6370,-21.783,-28.6902,-20.693,0.021783,0,0.0286902,0,0.020693,0,-29.9834,0.0299834,0
6371,-28.5205,-32.0607,-31.3429,0.0285205,0,0.0320607,0,0.0313429,0,-32.1254,0.0321254,0
6372,-32.523,-35.3271,-35.2912,0.032523,0,0.0353271,0,0.0352912,0,-35.3303,0.0353303,0
6373,-27.6452,-29.8899,-29.8881,0.0276452,0,0.0298899,0,0.0298881,0,-29.8901,0.0298901,0
6374,-22.3931,-23.3559,-23.3558,0.0223931,0,0.0233559,0,0.0233558,0,-23.3559,0.0233559,0
6375,-10.1822,-10.2303,-10.2303,0.0101822,0,0.0102303,0,0.0102303,0,-10.2303,0.0102303,0
6376,0.153253,0.219248,0.219248,0,0.000153253,0,0.000219248,0,0.000219248,4.38496,0,0.00438496
6377,0.553821,0.553821,0.553821,0,0.000553821,0,0.000553821,0,0.000553821,11.0764,0,0.0110764
6378,0.58505,0.58505,0.58505,0,0.00058505,0,0.00058505,0,0.00058505,11.701,0,0.011701
6379,2.36735,0.601013,2.23985,0,0.00236735,0,0.000601013,0,0.00223985,12.0203,0,0.0120203
6380,5.13627,0.572946,5.13627,0,0.00513627,0,0.000572946,0,0.00513627,11.4589,0,0.0114589
6381,4.56352,0.509057,4.56352,0,0.00456352,0,0.000509057,0,0.00456352,10.1811,0,0.0101811
6382,4.28205,3.47368,3.93185,0,0.00428205,0,0.00347368,0,0.00393185,8.53462,0,0.00853462
6383,3.6997,6.67526,3.67433,0,0.0036997,0,0.00667526,0,0.00367433,6.67526,0,0.00667526
6384,3.49204,5.44393,3.42961,0,0.00349204,0,0.00544393,0,0.00342961,5.44393,0,0.00544393
6385,3.09543,4.82564,3.22086,0,0.00309543,0,0.00482564,0,0.00322086,4.82564,0,0.00482564
6386,3.39113,4.49664,3.61855,0,0.00339113,0,0.00449664,0,0.00361855,4.49664,0,0.00449664
6387,3.55402,4.41645,3.55402,0,0.00355402,0,0.00441645,0,0.00355402,4.41645,0,0.00441645
6388,3.87665,4.53336,3.69328,0,0.00387665,0,0.00453336,0,0.00369328,4.53336,0,0.00453336
6389,4.3318,4.89896,4.3979,0,0.0043318,0,0.00489896,0,0.0043979,4.89896,0,0.00489896
6390,2.98508,3.14331,2.96401,0,0.00298508,0,0.00314331,0,0.00296401,3.14331,0,0.00314331
6391,0.964725,0,0,0,0.000964725,0,0,0,0,-2.28319,0.00228319,0
6392,0.469529,0,0,0,0.000469529,0,0,0,0,-4.93219,0.00493219,0
6393,0,0,0,0,0,0,0,0,0,-9.22284,0.00922284,0
6394,-4.51051,0,0,0.00451051,0,0,0,0,0,-16.0913,0.0160913,0
6395,-10.3478,0,-8.15811,0.0103478,0,0,0,0.00815811,0,-23.6258,0.0236258,0
6396,-14.4463,-8.44261,-9.49369,0.0144463,0,0.00844261,0,0.00949369,0,-21.2451,0.0212451,0
6397,-19.3757,-26.3621,-19.1042,0.0193757,0,0.0263621,0,0.0191042,0,-27.0022,0.0270022,0
6398,-5.79309,-5.84767,-5.03546,0.00579309,0,0.00584767,0,0.00503546,0,-5.87968,0.00587968,0
6399,-4.53827,-3.87602,-3.67157,0.00453827,0,0.00387602,0,0.00367157,0,-3.87762,0.00387762,0
6400,-0.252537,0.128308,0.128308,0.000252537,0,0,0.000128308,0,0.000128308,2.56617,0,0.00256617
6401,0.532964,0.532964,0.532964,0,0.000532964,0,0.000532964,0,0.000532964,10.6593,0,0.0106593
6402,1.80304,0.572159,0.572159,0,0.00180304,0,0.000572159,0,0.000572159,11.4432,0,0.0114432
6403,4.11027,0.592657,1.22021,0,0.00411027,0,0.000592657,0,0.00122021,11.8531,0,0.0118531
6404,6.82427,0.564815,5.01502,0,0.00682427,0,0.000564815,0,0.00501502,11.2963,0,0.0112963
6405,6.35724,0.511942,4.58939,0,0.00635724,0,0.000511942,0,0.00458939,10.2388,0,0.0102388
6406,5.41264,1.02912,3.90746,0,0.00541264,0,0.00102912,0,0.00390746,8.71748,0,0.00871748
6407,4.26376,6.86711,3.6223,0,0.00426376,0,0.00686711,0,0.0036223,6.86711,0,0.00686711
6408,3.73523,5.4844,3.23799,0,0.00373523,0,0.0054844,0,0.00323799,5.4844,0,0.0054844
6409,3.39487,4.76868,3.0589,0,0.00339487,0,0.00476868,0,0.0030589,4.76868,0,0.00476868
6410,3.21204,4.43668,3.3029,0,0.00321204,0,0.00443668,0,0.0033029,4.43668,0,0.00443668
6411,3.77466,4.31302,3.47079,0,0.00377466,0,0.00431302,0,0.00347079,4.31302,0,0.00431302
6412,4.00357,4.57458,3.68127,0,0.00400357,0,0.00457458,0,0.00368127,4.57458,0,0.00457458
6413,4.46731,5.07056,4.30482,0,0.00446731,0,0.00507056,0,0.00430482,5.07056,0,0.00507056
6414,2.06213,1.99073,1.82843,0,0.00206213,0,0.00199073,0,0.00182843,1.99073,0,0.00199073
6415,0,0,0,0,0,0,0,0,0,-12.0259,0.0120259,0
6416,-4.29263,0,-0.219557,0.00429263,0,0,0,0.000219557,0,-23.0865,0.0230865,0
6417,-13.4721,0,-11.6752,0.0134721,0,0,0,0.0116752,0,-30.0599,0.0300599,0
6418,-18.2178,-21.6751,-14.3723,0.0182178,0,0.0216751,0,0.0143723,0,-25.9114,0.0259114,0
6419,-17.8131,-22.009,-18.726,0.0178131,0,0.022009,0,0.018726,0,-22.2208,0.0222208,0
6420,-30.9787,-34.2256,-34.0614,0.0309787,0,0.0342256,0,0.0340614,0,-34.2362,0.0342362,0
6421,-24.0431,-25.9637,-25.9555,0.0240431,0,0.0259637,0,0.0259555,0,-25.9642,0.0259642,0
6422,-16.5892,-17.684,-17.6836,0.0165892,0,0.017684,0,0.0176836,0,-17.6841,0.0176841,0
6423,-6.31178,-6.03413,-6.03411,0.00631178,0,0.00603413,0,0.00603411,0,-6.03413,0.00603413,0
6424,0.266659,0.266659,0.266659,0,0.000266659,0,0.000266659,0,0.000266659,5.33319,0,0.00533319
6425,0.527701,0.527701,0.527701,0,0.000527701,0,0.000527701,0,0.000527701,10.554,0,0.010554
6426,0.551175,0.551175,0.551175,0,0.000551175,0,0.000551175,0,0.000551175,11.0235,0,0.0110235
6427,2.32528,0.588385,2.02642,0,0.00232528,0,0.000588385,0,0.00202642,11.7677,0,0.0117677
6428,4.97805,0.555297,4.97805,0,0.00497805,0,0.000555297,0,0.00497805,11.1059,0,0.0111059
6429,5.27566,0.511455,4.58502,0,0.00527566,0,0.000511455,0,0.00458502,10.2291,0,0.0102291
6430,4.79557,2.88251,3.9469,0,0.00479557,0,0.00288251,0,0.0039469,8.71223,0,0.00871223
6431,3.7622,6.83489,3.7622,0,0.0037622,0,0.00683489,0,0.0037622,6.83489,0,0.00683489
6432,3.43233,5.40496,3.36166,0,0.00343233,0,0.00540496,0,0.00336166,5.40496,0,0.00540496
6433,3.03246,4.72746,3.065,0,0.00303246,0,0.00472746,0,0.003065,4.72746,0,0.00472746
6434,3.65117,4.46816,3.58907,0,0.00365117,0,0.00446816,0,0.00358907,4.46816,0,0.00446816
6435,3.83697,4.38422,3.52809,0,0.00383697,0,0.00438422,0,0.00352809,4.38422,0,0.00438422
6436,4.00226,4.57308,3.68085,0,0.00400226,0,0.00457308,0,0.00368085,4.57308,0,0.00457308
6437,4.66434,5.31277,4.74539,0,0.00466434,0,0.00531277,0,0.00474539,5.31277,0,0.00531277
6438,4.12685,4.53173,4.27323,0,0.00412685,0,0.00453173,0,0.00427323,4.53173,0,0.00453173
6439,4.08096,4.39195,4.14142,0,0.00408096,0,0.00439195,0,0.00414142,4.39195,0,0.00439195
6440,4.92867,5.22022,4.92245,0,0.00492867,0,0.00522022,0,0.00492245,5.22022,0,0.00522022
6441,1.82544,1.16172,1.09545,0,0.00182544,0,0.00116172,0,0.00109545,1.16172,0,0.00116172
6442,0.292073,0,0,0,0.000292073,0,0,0,0,-5.93206,0.00593206,0
6443,0.439312,0,0,0,0.000439312,0,0,0,0,-4.83951,0.00483951,0
6444,-3.63639,0,0,0.00363639,0,0,0,0,0,-19.8063,0.0198063,0
6445,-1.44265,0,0,0.00144265,0,0,0,0,0,-3.5446,0.0035446,0
6446,-0.0642472,0.0597136,0.0597136,6.42E-05,0,0,5.97E-05,0,5.97E-05,1.19427,0,0.00119427
6447,1.46342,0.0906811,0.0906811,0,0.00146342,0,9.07E-05,0,9.07E-05,1.81362,0,0.00181362
6448,3.55592,0.372498,0.372498,0,0.00355592,0,0.000372498,0,0.000372498,7.44995,0,0.00744995
6449,4.57098,0.54827,0.54827,0,0.00457098,0,0.00054827,0,0.00054827,10.9654,0,0.0109654
6450,5.787,1.04919,1.02069,0,0.005787,0,0.00104919,0,0.00102069,11.4927,0,0.0114927
6451,7.75017,11.8734,11.7495,0,0.00775017,0,0.0118734,0,0.0117495,11.8734,0,0.0118734
6452,9.00367,11.3435,11.3435,0,0.00900367,0,0.0113435,0,0.0113435,11.3435,0,0.0113435
6453,8.88537,10.1542,10.1542,0,0.00888537,0,0.0101542,0,0.0101542,10.1542,0,0.0101542
6454,8.04627,8.63129,8.63129,0,0.00804627,0,0.00863129,0,0.00863129,8.63129,0,0.00863129
6455,6.33809,6.79891,6.79891,0,0.00633809,0,0.00679891,0,0.00679891,6.79891,0,0.00679891
6456,5.15878,5.53386,5.53386,0,0.00515878,0,0.00553386,0,0.00553386,5.53386,0,0.00553386
6457,4.48668,4.8129,4.8129,0,0.00448668,0,0.0048129,0,0.0048129,4.8129,0,0.0048129
6458,4.16182,4.46441,4.46441,0,0.00416182,0,0.00446441,0,0.00446441,4.46441,0,0.00446441
6459,4.1743,4.38797,4.38797,0,0.0041743,0,0.00438797,0,0.00438797,4.38797,0,0.00438797
6460,4.45317,4.45317,4.45317,0,0.00445317,0,0.00445317,0,0.00445317,4.45317,0,0.00445317
6461,5.10253,5.10253,5.10253,0,0.00510253,0,0.00510253,0,0.00510253,5.10253,0,0.00510253
6462,4.57741,4.57741,4.57741,0,0.00457741,0,0.00457741,0,0.00457741,4.57741,0,0.00457741
6463,1.72052,0.452623,0.452623,0,0.00172052,0,0.000452623,0,0.000452623,0.452623,0,0.000452623
6464,1.99707,0.802071,0.802071,0,0.00199707,0,0.000802071,0,0.000802071,0.802071,0,0.000802071
6465,-0.63722,0,0,0.00063722,0,0,0,0,0,-21.0555,0.0210555,0
6466,-5.25255,0,-0.60922,0.00525255,0,0,0,0.00060922,0,-16.2849,0.0162849,0
6467,-10.0765,0,-8.45887,0.0100765,0,0,0,0.00845887,0,-21.1536,0.0211536,0
6468,-13.9364,-9.31486,-9.08869,0.0139364,0,0.00931486,0,0.00908869,0,-19.8956,0.0198956,0
6469,-12.2192,-15.7395,-10.7381,0.0122192,0,0.0157395,0,0.0107381,0,-16.2686,0.0162686,0
6470,-8.12618,-9.87074,-7.8065,0.00812618,0,0.00987074,0,0.0078065,0,-9.89719,0.00989719,0
6471,-8.03784,-8.95376,-8.11454,0.00803784,0,0.00895376,0,0.00811454,0,-8.95508,0.00895508,0
6472,0.291587,0.291587,0.291587,0,0.000291587,0,0.000291587,0,0.000291587,5.83173,0,0.00583173
6473,0.523302,0.523302,0.523302,0,0.000523302,0,0.000523302,0,0.000523302,10.466,0,0.010466
6474,1.63569,0.548814,0.548814,0,0.00163569,0,0.000548814,0,0.000548814,10.9763,0,0.0109763
6475,4.66692,0.568937,1.99677,0,0.00466692,0,0.000568937,0,0.00199677,11.3787,0,0.0113787
6476,6.38136,0.53836,4.82622,0,0.00638136,0,0.00053836,0,0.00482622,10.7672,0,0.0107672
6477,6.23114,0.501787,4.49835,0,0.00623114,0,0.000501787,0,0.00449835,10.0357,0,0.0100357
6478,5.33633,2.23509,3.85237,0,0.00533633,0,0.00223509,0,0.00385237,8.59457,0,0.00859457
6479,4.43779,7.1474,3.90699,0,0.00443779,0,0.0071474,0,0.00390699,7.1474,0,0.0071474
6480,4.05197,5.8119,3.58969,0,0.00405197,0,0.0058119,0,0.00358969,5.8119,0,0.0058119
6481,3.50318,4.92082,3.22145,0,0.00350318,0,0.00492082,0,0.00322145,4.92082,0,0.00492082
6482,3.84807,4.55959,3.66921,0,0.00384807,0,0.00455959,0,0.00366921,4.55959,0,0.00455959
6483,3.82058,4.36548,3.51301,0,0.00382058,0,0.00436548,0,0.00351301,4.36548,0,0.00436548
6484,3.96684,4.53261,3.6689,0,0.00396684,0,0.00453261,0,0.0036689,4.53261,0,0.00453261
6485,3.65128,4.12163,3.65299,0,0.00365128,0,0.00412163,0,0.00365299,4.12163,0,0.00412163
6486,0.802224,0,0,0,0.000802224,0,0,0,0,-1.81398,0.00181398,0
6487,0.464731,0,0,0,0.000464731,0,0,0,0,-5.26832,0.00526832,0
6488,-0.515452,0,0,0.000515452,0,0,0,0,0,-13.2717,0.0132717,0
6489,-1.79446,0,0,0.00179446,0,0,0,0,0,-5.10492,0.00510492,0
6490,0.211491,0,0,0,0.000211491,0,0,0,0,-1.18106,0.00118106,0
6491,-1.66314,0,0,0.00166314,0,0,0,0,0,-5.37503,0.00537503,0
6492,-5.63635,0,-2.31199,0.00563635,0,0,0,0.00231199,0,-10.1684,0.0101684,0
6493,1.10508,0.0716247,0.0716247,0,0.00110508,0,7.16E-05,0,7.16E-05,1.43249,0,0.00143249
6494,1.91365,0.126159,0.126159,0,0.00191365,0,0.000126159,0,0.000126159,2.52319,0,0.00252319
6495,3.06017,0.323799,0.323799,0,0.00306017,0,0.000323799,0,0.000323799,6.47598,0,0.00647598
6496,3.96159,0.448654,0.448654,0,0.00396159,0,0.000448654,0,0.000448654,8.97308,0,0.00897308
6497,5.39222,0.568487,0.568487,0,0.00539222,0,0.000568487,0,0.000568487,11.3697,0,0.0113697
6498,6.73669,2.87667,4.82567,0,0.00673669,0,0.00287667,0,0.00482567,11.7115,0,0.0117115
6499,8.44263,11.8591,11.75,0,0.00844263,0,0.0118591,0,0.01175,11.8591,0,0.0118591
6500,8.29685,10.9853,10.9853,0,0.00829685,0,0.0109853,0,0.0109853,10.9853,0,0.0109853
6501,8.15814,10.092,10.092,0,0.00815814,0,0.010092,0,0.010092,10.092,0,0.010092
6502,7.40979,8.71373,8.71373,0,0.00740979,0,0.00871373,0,0.00871373,8.71373,0,0.00871373
6503,6.56742,7.17513,7.17513,0,0.00656742,0,0.00717513,0,0.00717513,7.17513,0,0.00717513
6504,5.48994,5.88909,5.88909,0,0.00548994,0,0.00588909,0,0.00588909,5.88909,0,0.00588909
6505,4.7375,5.08195,5.08195,0,0.0047375,0,0.00508195,0,0.00508195,5.08195,0,0.00508195
6506,4.27989,4.59107,4.59107,0,0.00427989,0,0.00459107,0,0.00459107,4.59107,0,0.00459107
6507,4.19522,4.41195,4.41195,0,0.00419522,0,0.00441195,0,0.00441195,4.41195,0,0.00441195
6508,4.47865,4.47865,4.47865,0,0.00447865,0,0.00447865,0,0.00447865,4.47865,0,0.00447865
6509,4.08884,4.08884,4.08884,0,0.00408884,0,0.00408884,0,0.00408884,4.08884,0,0.00408884
6510,1.07779,0,0,0,0.00107779,0,0,0,0,-0.0303775,3.04E-05,0
